,missing_dates
18577,2013-11-21 15:52:17
18578,2013-11-21 15:52:45
18579,2013-11-21 15:56:06
18580,2013-11-21 15:58:52
18581,2013-11-21 16:02:41
18582,2013-11-21 16:01:01
18583,2013-11-21 15:58:11
18584,2013-11-21 16:02:36
18585,2013-11-21 16:03:16
18586,2013-11-21 16:01:20
18587,2013-11-21 16:01:45
18588,2013-11-21 16:02:54
18589,2013-11-21 16:03:25
18590,2013-11-21 16:05:10
18591,2013-11-21 16:07:35
18592,2013-11-21 16:09:37
18593,2013-11-21 16:13:58
18594,2013-11-21 16:13:17
18595,2013-11-21 16:22:38
18596,2013-11-21 16:23:56
18597,2013-11-21 16:23:58
18598,2013-11-21 16:28:29
18599,2013-11-21 16:26:52
18600,2013-11-21 16:30:00
18601,2013-11-21 16:31:59
18602,2013-11-21 16:36:51
18603,2013-11-21 16:37:43
18604,2013-11-21 16:37:28
18605,2013-11-21 16:56:54
18606,2013-11-21 16:39:17
18607,2013-11-21 16:39:51
18608,2013-11-21 16:40:12
18609,2013-11-21 16:44:44
18610,2013-11-21 16:43:36
18611,2013-11-21 16:46:02
18612,2013-11-21 16:47:25
18613,2013-11-21 16:49:03
18614,2013-11-21 16:49:38
18615,2013-11-21 16:52:21
18616,2013-11-21 16:56:32
18617,2013-11-22 09:40:56
18618,2013-11-21 17:04:06
18619,2013-11-21 17:09:01
18620,2013-11-21 17:09:58
18621,2013-11-21 17:10:24
18622,2013-11-21 17:11:26
18623,2013-11-21 17:14:25
18624,2013-11-21 17:19:08
18625,2013-11-21 17:20:58
18626,2013-11-21 17:22:04
18627,2013-11-21 17:22:14
18628,2013-11-21 17:26:09
18629,2013-11-21 17:29:09
18630,2013-11-21 17:33:07
18631,2013-11-21 17:33:53
18632,2013-11-21 17:37:07
18633,2013-11-21 17:57:01
18634,2013-11-21 17:42:28
18635,2013-11-21 17:46:07
18636,2013-11-21 17:48:25
18637,2013-11-21 17:49:59
18638,2013-11-21 17:47:56
18639,2013-11-21 17:47:48
18640,2013-11-21 17:50:45
18641,2013-11-21 17:51:44
18642,2013-11-21 17:52:03
18643,2013-11-21 17:53:19
18644,2013-11-21 17:53:49
18645,2013-11-21 17:54:56
18646,2013-11-21 18:00:29
18647,2013-11-21 18:02:00
18648,2013-11-21 18:01:37
18649,2013-11-21 18:04:15
18650,2013-11-21 18:04:53
18651,2013-11-21 18:10:00
18652,2013-11-21 18:15:00
18653,2013-11-21 18:17:00
18654,2013-11-21 18:18:36
18655,2013-11-21 18:19:00
18656,2013-11-21 18:22:37
18657,2013-11-21 18:38:25
18658,2013-11-21 18:24:41
18659,2013-11-21 18:26:52
18660,2013-11-21 18:27:38
18661,2013-11-21 18:33:41
18662,2013-11-21 18:31:00
18663,2013-11-21 18:35:59
18664,2013-11-21 18:38:34
18665,2013-11-21 18:42:15
18666,2013-11-21 18:42:14
18667,2013-11-21 18:43:23
18668,2013-11-21 19:02:31
18669,2013-11-21 18:52:20
18670,2013-11-21 19:01:22
18671,2013-11-21 19:01:12
18672,2013-11-21 19:06:02
18673,2013-11-21 19:04:15
18674,2013-11-21 19:14:04
18675,2013-11-21 19:19:53
18676,2013-11-21 19:22:17
18677,2013-11-21 19:43:29
18678,2013-11-21 19:28:24
18679,2013-11-21 19:29:25
18680,2013-11-21 19:34:36
18681,2013-11-21 19:35:55
18682,2013-11-21 19:40:07
18683,2013-11-21 19:40:21
18684,2013-11-21 20:02:54
18685,2013-11-21 19:55:08
18686,2013-11-21 20:11:21
18687,2013-11-21 20:04:53
18688,2013-11-21 20:39:33
18689,2013-11-21 20:06:42
18690,2013-11-21 20:11:15
18691,2013-11-21 20:18:23
18692,2013-11-21 20:34:03
18693,2013-11-21 20:27:36
18694,2013-11-21 20:41:22
18695,2013-11-21 20:52:08
18696,2013-11-21 20:45:14
18697,2013-11-21 20:57:39
18698,2013-11-21 20:49:27
18699,2013-11-21 21:04:47
18700,2013-11-21 20:56:31
18701,2013-11-21 21:14:53
18702,2013-11-21 21:05:56
18703,2013-11-21 21:12:35
18704,2013-11-21 21:11:28
18705,2013-11-21 21:30:06
18706,2013-11-21 21:24:31
18707,2013-11-21 21:26:58
18708,2013-11-21 21:29:07
18709,2013-11-21 21:42:59
18710,2013-11-21 21:54:03
18711,2013-11-21 21:43:52
18712,2013-11-21 21:45:53
18713,2013-11-21 21:51:18
18714,2013-11-21 21:51:36
18715,2013-11-21 22:14:53
18716,2013-11-21 22:20:46
18717,2013-11-21 22:30:53
18718,2013-11-21 22:31:34
18719,2013-11-21 22:36:54
18720,2013-11-21 22:37:41
18721,2013-11-21 22:43:03
18722,2013-11-21 22:45:23
18723,2013-11-21 22:44:39
18724,2013-11-21 22:45:56
18725,2013-11-21 22:48:22
18726,2013-11-21 22:49:46
18727,2013-11-21 22:53:04
18728,2013-11-21 22:54:59
18729,2013-11-21 22:58:19
18730,2013-11-21 23:09:33
18731,2013-11-21 23:13:33
18732,2013-11-21 23:35:08
18733,2013-11-22 10:25:43
18734,2013-11-22 00:46:34
18735,2013-11-22 00:39:50
18736,2013-11-22 00:54:11
18737,2013-11-22 00:56:35
18738,2013-11-22 01:23:46
18739,2013-11-22 01:40:14
18740,2013-11-22 01:38:10
18741,2013-11-22 02:21:23
18742,2013-11-22 02:24:21
18743,2013-11-22 02:29:09
18744,2013-11-22 02:31:37
18745,2013-11-22 02:36:46
18746,2013-11-22 02:41:15
18747,2013-11-22 02:52:28
18748,2013-11-22 02:52:21
18749,2013-11-22 03:03:37
18750,2013-11-22 03:40:23
18751,2013-11-22 03:44:12
18752,2013-11-22 04:00:24
18753,2013-11-22 04:09:40
18754,2013-11-22 04:28:27
18755,2013-11-22 04:35:15
18756,2013-11-22 04:41:40
18757,2013-11-22 04:49:22
18758,2013-11-22 05:10:10
18759,2013-11-22 05:12:28
18760,2013-11-22 05:22:06
18761,2013-11-22 05:22:56
18762,2013-11-22 05:23:41
18763,2013-11-22 05:34:46
18764,2013-11-22 05:36:32
18765,2013-11-22 05:41:44
18766,2013-11-22 06:08:35
18767,2013-11-22 06:32:45
18768,2013-11-22 06:40:35
18769,2013-11-22 06:51:09
18770,2013-11-22 07:11:01
18771,2013-11-22 06:55:39
18772,2013-11-22 07:06:35
18773,2013-11-22 07:13:23
18774,2013-11-22 07:14:15
18775,2013-11-22 07:16:09
18776,2013-11-22 07:20:30
18777,2013-11-22 07:22:57
18778,2013-11-22 07:25:13
18779,2013-11-22 07:25:53
18780,2013-11-22 07:37:00
18781,2013-11-22 07:44:11
18782,2013-11-22 07:40:08
18783,2013-11-22 07:40:24
18784,2013-11-22 07:54:01
18785,2013-11-22 07:57:35
18786,2013-11-22 08:03:34
18787,2013-11-22 08:08:13
18788,2013-11-22 08:11:07
18789,2013-11-22 08:33:17
18790,2013-11-22 08:35:58
18791,2013-11-22 08:37:22
18792,2013-11-22 08:38:53
18793,2013-11-22 08:50:48
18794,2013-11-22 08:54:42
18795,2013-11-22 08:56:40
18796,2013-11-22 09:04:16
18797,2013-11-22 09:03:17
18798,2013-11-22 09:05:06
18799,2013-11-22 09:06:06
18800,2013-11-22 09:06:26
18801,2013-11-22 09:07:58
18802,2013-11-22 09:13:51
18803,2013-11-22 09:25:36
18804,2013-11-22 09:15:11
18805,2013-11-22 09:21:03
18806,2013-11-22 09:18:44
18807,2013-11-22 09:39:40
18808,2013-11-22 09:29:52
18809,2013-11-22 09:34:38
18810,2013-11-22 09:36:29
18811,2013-11-22 09:46:39
18812,2013-11-22 09:46:15
18813,2013-11-22 09:55:53
18814,2013-11-22 09:55:44
18815,2013-11-22 10:01:40
18816,2013-11-22 10:08:46
18817,2013-11-22 10:10:11
18818,2013-11-22 10:12:13
18819,2013-11-22 10:20:32
18820,2013-11-22 10:20:51
18821,2013-11-22 10:23:06
18822,2013-11-22 10:24:32
18823,2013-11-22 10:28:09
18824,2013-11-22 10:28:55
18825,2013-11-22 10:29:27
18826,2013-11-22 10:35:26
18827,2013-11-22 10:58:30
18828,2013-11-22 11:00:47
18829,2013-11-22 10:59:26
18830,2013-11-22 11:00:10
18831,2013-11-22 11:36:15
18832,2013-11-22 11:06:49
18833,2013-11-22 11:07:14
18834,2013-11-22 11:18:18
18835,2013-11-22 11:17:58
18836,2013-11-22 11:19:05
18837,2013-11-22 11:25:03
18838,2013-11-22 11:22:03
18839,2013-11-22 11:23:42
18840,2013-11-22 11:27:35
18841,2013-11-22 11:29:21
18842,2013-11-22 11:30:47
18843,2013-11-22 11:33:59
18844,2013-11-22 11:43:43
18845,2013-11-22 11:39:39
18846,2013-11-22 11:46:58
18847,2013-11-22 11:57:51
18848,2013-11-22 11:54:38
18849,2013-11-22 11:59:58
18850,2013-11-22 12:15:01
18851,2013-11-22 12:05:04
18852,2013-11-22 12:16:13
18853,2013-11-22 12:12:29
18854,2013-11-22 12:13:46
18855,2013-11-22 12:13:20
18856,2013-11-22 12:15:10
18857,2013-11-22 12:25:07
18858,2013-11-22 12:23:00
18859,2013-11-22 12:23:52
18860,2013-11-22 12:24:02
18861,2013-11-22 12:26:28
18862,2013-11-22 12:28:45
18863,2013-11-22 12:36:05
18864,2013-11-22 12:39:15
18865,2013-11-22 12:38:16
18866,2013-11-22 12:40:26
18867,2013-11-22 12:41:15
18868,2013-11-22 12:41:39
18869,2013-11-22 12:42:32
18870,2013-11-22 12:44:25
18871,2013-11-22 12:50:53
18872,2013-11-22 12:46:44
18873,2013-11-22 13:01:13
18874,2013-11-22 12:48:14
18875,2013-11-22 12:47:54
18876,2013-11-22 12:48:42
18877,2013-11-22 12:52:05
18878,2013-11-22 12:53:34
18879,2013-11-22 12:55:25
18880,2013-11-22 13:03:20
18881,2013-11-22 13:07:05
18882,2013-11-22 13:23:40
18883,2013-11-22 13:19:19
18884,2013-11-22 13:22:32
18885,2013-11-22 13:22:45
18886,2013-11-22 13:25:04
18887,2013-11-22 13:25:59
18888,2013-11-22 13:29:27
18889,2013-11-22 13:31:43
18890,2013-11-22 13:32:16
18891,2013-11-22 13:35:44
18892,2013-11-22 13:37:13
18893,2013-11-22 13:38:03
18894,2013-11-22 13:47:11
18895,2013-11-22 13:51:55
18896,2013-11-22 13:54:20
18897,2013-11-22 13:55:47
18898,2013-11-22 14:01:13
18899,2013-11-22 14:01:00
18900,2013-11-22 14:04:13
18901,2013-11-22 14:07:00
18902,2013-11-22 14:09:50
18903,2013-11-22 14:13:41
18904,2013-11-22 14:17:27
18905,2013-11-22 14:21:20
18906,2013-11-22 14:20:58
18907,2013-11-22 14:22:21
18908,2013-11-22 14:25:12
18909,2013-11-22 14:25:48
18910,2013-11-22 14:26:27
18911,2013-11-22 14:31:25
18912,2013-11-22 14:29:02
18913,2013-11-22 14:30:20
18914,2013-11-22 14:29:59
18915,2013-11-22 14:30:26
18916,2013-11-22 14:30:55
18917,2013-11-22 14:31:32
18918,2013-11-22 14:32:10
18919,2013-11-22 14:41:41
18920,2013-11-22 14:32:47
18921,2013-11-22 14:35:03
18922,2013-11-22 14:40:10
18923,2013-11-22 14:38:06
18924,2013-11-22 14:39:21
18925,2013-11-22 14:44:25
18926,2013-11-22 14:40:51
18927,2013-11-22 14:45:06
18928,2013-11-22 14:46:14
18929,2013-11-22 14:50:34
18930,2013-11-22 14:52:20
18931,2013-11-22 14:53:01
18932,2013-11-22 14:54:24
18933,2013-11-22 14:53:34
18934,2013-11-22 14:54:24
18935,2013-11-22 14:54:30
18936,2013-11-22 14:55:59
18937,2013-11-22 14:56:20
18938,2013-11-22 14:57:08
18939,2013-11-22 14:59:30
18940,2013-11-22 14:58:21
18941,2013-11-22 15:02:41
18942,2013-11-22 15:00:48
18943,2013-11-22 15:00:45
18944,2013-11-22 15:03:40
18945,2013-11-22 15:05:34
18946,2013-11-22 15:07:40
18947,2013-11-22 15:09:23
18948,2013-11-22 15:10:13
18949,2013-11-22 15:10:01
18950,2013-11-22 15:13:09
18951,2013-11-22 15:18:05
18952,2013-11-22 16:02:22
18953,2013-11-22 15:19:10
18954,2013-11-22 15:19:59
18955,2013-11-22 15:23:10
18956,2013-11-22 15:23:56
18957,2013-11-22 15:23:08
18958,2013-11-22 15:25:44
18959,2013-11-22 15:26:02
18960,2013-11-22 15:27:33
18961,2013-11-22 15:28:49
18962,2013-11-22 15:29:20
18963,2013-11-22 15:30:06
18964,2013-11-22 15:32:00
18965,2013-11-22 15:31:40
18966,2013-11-22 15:35:25
18967,2013-11-22 15:34:02
18968,2013-11-22 15:38:30
18969,2013-11-22 15:36:52
18970,2013-11-22 15:40:05
18971,2013-11-22 15:39:26
18972,2013-11-22 15:40:10
18973,2013-11-22 15:44:29
18974,2013-11-22 15:49:13
18975,2013-11-22 15:50:35
18976,2013-11-22 15:51:07
18977,2013-11-22 15:56:20
18978,2013-11-22 15:56:33
18979,2013-11-22 15:58:29
18980,2013-11-22 15:57:37
18981,2013-11-22 15:58:59
18982,2013-11-22 15:58:45
18983,2013-11-22 16:01:32
18984,2013-11-22 16:07:40
18985,2013-11-22 16:08:30
18986,2013-11-22 16:12:54
18987,2013-11-22 16:15:02
18988,2013-11-22 16:14:46
18989,2013-11-22 16:19:19
18990,2013-11-22 16:25:52
18991,2013-11-22 16:29:54
18992,2013-11-22 16:35:29
18993,2013-11-22 16:38:13
18994,2013-11-22 16:43:44
18995,2013-11-22 16:45:47
18996,2013-11-22 16:47:30
18997,2013-11-22 16:47:40
18998,2013-11-22 16:49:16
18999,2013-11-22 16:50:01
19000,2013-11-22 16:53:00
19001,2013-11-22 16:54:00
19002,2013-11-22 16:56:00
19003,2013-11-22 16:58:49
19004,2013-11-22 16:59:57
19005,2013-11-22 17:02:01
19006,2013-11-22 17:04:02
19007,2013-11-22 17:04:00
19008,2013-11-22 17:04:56
19009,2013-11-22 17:17:08
19010,2013-11-22 17:19:02
19011,2013-11-22 17:19:14
19012,2013-11-22 17:22:00
19013,2013-11-22 17:21:59
19014,2013-11-22 17:26:57
19015,2013-11-22 17:30:28
19016,2013-11-22 17:31:37
19017,2013-11-22 17:35:02
19018,2013-11-22 17:37:36
19019,2013-11-22 17:36:10
19020,2013-11-22 17:38:10
19021,2013-11-22 17:40:00
19022,2013-11-22 17:42:29
19023,2013-11-22 17:41:08
19024,2013-11-22 17:41:25
19025,2013-11-22 17:47:02
19026,2013-11-22 17:43:55
19027,2013-11-22 17:46:09
19028,2013-11-22 17:48:17
19029,2013-11-22 17:50:31
19030,2013-11-22 17:56:15
19031,2013-11-22 17:54:46
19032,2013-11-22 17:51:54
19033,2013-11-22 17:56:47
19034,2013-11-22 17:57:38
19035,2013-11-22 18:00:22
19036,2013-11-22 18:02:38
19037,2013-11-22 18:10:26
19038,2013-11-22 18:08:32
19039,2013-11-22 18:12:39
19040,2013-11-22 18:21:12
19041,2013-11-22 18:17:20
19042,2013-11-22 18:28:05
19043,2013-11-22 18:31:06
19044,2013-11-22 18:39:38
19045,2013-11-22 18:43:18
19046,2013-11-22 18:45:38
19047,2013-11-22 18:59:06
19048,2013-11-22 19:03:58
19049,2013-11-22 19:00:57
19050,2013-11-22 19:02:43
19051,2013-11-22 19:10:45
19052,2013-11-22 19:11:30
19053,2013-11-22 19:15:31
19054,2013-11-22 19:17:32
19055,2013-11-22 19:24:20
19056,2013-11-22 19:20:09
19057,2013-11-22 21:17:26
19058,2013-11-22 19:28:44
19059,2013-11-22 19:40:03
19060,2013-11-22 20:17:38
19061,2013-11-22 19:47:00
19062,2013-11-22 20:00:44
19063,2013-11-22 20:02:45
19064,2013-11-22 20:18:59
19065,2013-11-22 20:26:55
19066,2013-11-22 20:22:00
19067,2013-11-22 20:33:40
19068,2013-11-22 20:39:06
19069,2013-11-22 20:54:46
19070,2013-11-22 20:48:51
19071,2013-11-22 21:02:58
19072,2013-11-22 21:03:21
19073,2013-11-22 21:16:24
19074,2013-11-22 21:37:25
19075,2013-11-22 21:18:50
19076,2013-11-22 21:19:21
19077,2013-11-22 21:32:27
19078,2013-11-22 21:27:39
19079,2013-11-22 21:41:24
19080,2013-11-22 21:42:41
19081,2013-11-22 21:53:11
19082,2013-11-22 21:53:12
19083,2013-11-22 21:46:44
19084,2013-11-22 21:54:17
19085,2013-11-22 21:53:00
19086,2013-11-22 21:56:30
19087,2013-11-22 22:01:56
19088,2013-11-22 22:08:42
19089,2013-11-22 22:13:55
19090,2013-11-22 22:26:14
19091,2013-11-22 22:35:48
19092,2013-11-22 22:31:26
19093,2013-11-22 22:36:36
19094,2013-11-22 22:49:05
19095,2013-11-22 22:55:18
19096,2013-11-22 23:12:06
19097,2013-11-22 22:55:13
19098,2013-11-22 22:59:33
19099,2013-11-22 23:12:26
19100,2013-11-22 23:21:17
19101,2013-11-22 23:17:09
19102,2013-11-22 23:34:54
19103,2013-11-22 23:23:24
19104,2013-11-22 23:25:53
19105,2013-11-22 23:46:43
19106,2013-11-23 00:00:02
19107,2013-11-22 23:50:28
19108,2013-11-22 23:41:17
19109,2013-11-23 00:15:34
19110,2013-11-22 23:54:27
19111,2013-11-22 23:55:06
19112,2013-11-22 23:57:49
19113,2013-11-23 15:04:13
19114,2013-11-23 00:23:24
19115,2013-11-23 00:21:13
19116,2013-11-23 00:27:27
19117,2013-11-23 00:41:10
19118,2013-11-23 00:29:07
19119,2013-11-23 00:31:32
19120,2013-11-23 00:33:48
19121,2013-11-23 00:38:35
19122,2013-11-23 00:39:56
19123,2013-11-23 00:40:57
19124,2013-11-23 00:43:56
19125,2013-11-23 00:53:26
19126,2013-11-23 00:49:04
19127,2013-11-23 00:48:31
19128,2013-11-23 01:00:26
19129,2013-11-23 01:14:44
19130,2013-11-23 01:06:35
19131,2013-11-23 01:08:31
19132,2013-11-23 01:30:43
19133,2013-11-23 01:49:28
19134,2013-11-23 01:37:44
19135,2013-11-23 01:38:12
19136,2013-11-23 02:08:12
19137,2013-11-23 02:43:26
19138,2013-11-23 01:59:32
19139,2013-11-23 02:10:12
19140,2013-11-23 02:04:00
19141,2013-11-23 02:07:50
19142,2013-11-23 02:08:07
19143,2013-11-23 02:12:06
19144,2013-11-23 02:15:36
19145,2013-11-23 02:26:10
19146,2013-11-23 02:32:02
19147,2013-11-23 03:25:57
19148,2013-11-23 03:11:53
19149,2013-11-23 03:17:44
19150,2013-11-23 03:32:34
19151,2013-11-23 03:36:47
19152,2013-11-23 03:40:30
19153,2013-11-23 03:46:30
19154,2013-11-23 03:47:40
19155,2013-11-23 03:59:33
19156,2013-11-23 04:23:57
19157,2013-11-23 05:03:06
19158,2013-11-23 04:53:23
19159,2013-11-23 04:59:54
19160,2013-11-23 05:31:53
19161,2013-11-23 05:35:18
19162,2013-11-23 05:36:33
19163,2013-11-23 05:38:38
19164,2013-11-23 05:50:04
19165,2013-11-23 06:14:18
19166,2013-11-23 06:35:41
19167,2013-11-23 06:37:04
19168,2013-11-23 06:38:06
19169,2013-11-23 06:46:39
19170,2013-11-23 06:41:17
19171,2013-11-23 06:43:07
19172,2013-11-23 06:44:54
19173,2013-11-23 06:49:46
19174,2013-11-23 06:50:54
19175,2013-11-23 06:57:47
19176,2013-11-23 08:01:03
19177,2013-11-23 07:39:34
19178,2013-11-23 07:40:37
19179,2013-11-23 07:41:28
19180,2013-11-23 07:45:23
19181,2013-11-23 07:53:02
19182,2013-11-23 07:56:21
19183,2013-11-23 08:01:56
19184,2013-11-23 08:05:03
19185,2013-11-23 08:08:32
19186,2013-11-23 08:16:51
19187,2013-11-24 00:00:00
19188,2013-11-23 08:25:28
19189,2013-11-23 08:42:30
19190,2013-11-23 08:31:09
19191,2013-11-23 08:32:05
19192,2013-11-23 08:35:22
19193,2013-11-23 08:42:22
19194,2013-11-23 08:48:02
19195,2013-11-23 08:57:06
19196,2013-11-23 08:59:59
19197,2013-11-23 09:00:49
19198,2013-11-23 09:09:31
19199,2013-11-23 09:13:57
19200,2013-11-23 09:19:15
19201,2013-11-23 09:19:43
19202,2013-11-23 09:21:54
19203,2013-11-23 09:23:15
19204,2013-11-23 09:25:10
19205,2013-11-23 09:24:52
19206,2013-11-23 09:37:55
19207,2013-11-23 09:43:44
19208,2013-11-23 09:44:25
19209,2013-11-23 09:45:15
19210,2013-11-23 09:52:15
19211,2013-11-23 09:56:55
19212,2013-11-23 10:01:57
19213,2013-11-23 10:16:03
19214,2013-11-23 10:16:49
19215,2013-11-23 10:23:42
19216,2013-11-23 10:29:31
19217,2013-11-23 10:33:56
19218,2013-11-23 10:38:58
19219,2013-11-23 10:40:46
19220,2013-11-23 10:43:28
19221,2013-11-23 10:43:39
19222,2013-11-23 10:44:45
19223,2013-11-23 10:53:44
19224,2013-11-23 10:53:38
19225,2013-11-23 10:59:54
19226,2013-11-23 11:01:59
19227,2013-11-23 11:07:00
19228,2013-11-23 11:09:56
19229,2013-11-23 11:07:36
19230,2013-11-23 11:10:44
19231,2013-11-23 11:15:39
19232,2013-11-23 11:16:20
19233,2013-11-23 11:17:16
19234,2013-11-23 11:18:30
19235,2013-11-23 11:22:25
19236,2013-11-23 11:22:16
19237,2013-11-23 11:27:11
19238,2013-11-23 11:28:37
19239,2013-11-23 11:43:55
19240,2013-11-23 12:28:28
19241,2013-11-23 11:48:10
19242,2013-11-23 11:48:55
19243,2013-11-23 11:51:00
19244,2013-11-23 11:53:03
19245,2013-11-23 12:02:41
19246,2013-11-23 12:03:33
19247,2013-11-23 12:04:48
19248,2013-11-23 12:06:06
19249,2013-11-23 12:10:53
19250,2013-11-23 12:16:44
19251,2013-11-23 12:18:33
19252,2013-11-23 12:22:49
19253,2013-11-23 12:22:30
19254,2013-11-23 12:24:07
19255,2013-11-23 12:24:34
19256,2013-11-23 14:22:45
19257,2013-11-23 12:28:35
19258,2013-11-23 12:42:18
19259,2013-11-23 13:03:10
19260,2013-11-23 13:25:28
19261,2013-11-23 13:29:22
19262,2013-11-23 13:30:27
19263,2013-11-23 13:41:07
19264,2013-11-23 13:42:12
19265,2013-11-23 13:44:03
19266,2013-11-23 13:44:09
19267,2013-11-23 13:44:46
19268,2013-11-23 13:46:03
19269,2013-11-23 13:50:28
19270,2013-11-23 13:50:47
19271,2013-11-23 13:57:08
19272,2013-11-23 14:08:03
19273,2013-11-23 14:10:19
19274,2013-11-23 14:30:37
19275,2013-11-23 14:44:35
19276,2013-11-23 14:43:41
19277,2013-11-23 14:45:08
19278,2013-11-23 15:17:40
19279,2013-11-23 14:58:12
19280,2013-11-23 15:00:58
19281,2013-11-23 15:02:44
19282,2013-11-23 15:04:42
19283,2013-11-23 15:03:35
19284,2013-11-23 15:11:05
19285,2013-11-23 15:11:05
19286,2013-11-23 15:15:57
19287,2013-11-23 15:17:03
19288,2013-11-23 17:03:46
19289,2013-11-23 15:32:26
19290,2013-11-23 15:39:08
19291,2013-11-23 15:41:55
19292,2013-11-23 15:40:52
19293,2013-11-23 15:46:23
19294,2013-11-23 15:44:43
19295,2013-11-23 15:45:27
19296,2013-11-23 15:54:13
19297,2013-11-23 16:13:45
19298,2013-11-23 16:05:48
19299,2013-11-23 16:08:55
19300,2013-11-23 16:25:37
19301,2013-11-23 16:34:22
19302,2013-11-23 16:50:58
19303,2013-11-23 16:35:59
19304,2013-11-23 16:36:53
19305,2013-11-23 16:41:13
19306,2013-11-23 16:43:48
19307,2013-11-23 16:46:26
19308,2013-11-23 16:50:12
19309,2013-11-23 16:50:07
19310,2013-11-23 16:53:06
19311,2013-11-23 17:22:01
19312,2013-11-23 17:12:18
19313,2013-11-23 17:18:38
19314,2013-11-23 17:20:32
19315,2013-11-23 17:23:09
19316,2013-11-23 17:30:40
19317,2013-11-23 17:31:38
19318,2013-11-23 17:49:37
19319,2013-11-23 17:56:21
19320,2013-11-23 18:15:49
19321,2013-11-23 18:07:33
19322,2013-11-23 18:17:32
19323,2013-11-23 18:12:35
19324,2013-11-23 18:10:54
19325,2013-11-23 18:27:11
19326,2013-11-23 18:55:44
19327,2013-11-23 18:29:06
19328,2013-11-23 18:31:44
19329,2013-11-23 18:33:17
19330,2013-11-23 18:45:32
19331,2013-11-23 18:50:16
19332,2013-11-23 18:42:19
19333,2013-11-23 18:43:51
19334,2013-11-23 18:44:10
19335,2013-11-23 19:02:40
19336,2013-11-23 18:53:17
19337,2013-11-23 18:56:07
19338,2013-11-23 18:56:19
19339,2013-11-23 20:17:51
19340,2013-11-23 19:02:29
19341,2013-11-23 19:16:16
19342,2013-11-23 19:06:21
19343,2013-11-23 19:06:56
19344,2013-11-23 19:09:49
19345,2013-11-23 19:11:54
19346,2013-11-23 19:12:23
19347,2013-11-23 19:13:38
19348,2013-11-23 19:21:18
19349,2013-11-23 19:28:17
19350,2013-11-23 19:46:53
19351,2013-11-23 19:44:54
19352,2013-11-23 19:46:53
19353,2013-11-23 19:56:10
19354,2013-11-23 20:16:25
19355,2013-11-23 20:02:00
19356,2013-11-23 20:11:40
19357,2013-11-23 20:12:36
19358,2013-11-23 20:17:07
19359,2013-11-23 20:18:00
19360,2013-11-23 20:55:34
19361,2013-11-23 20:30:16
19362,2013-11-23 20:30:47
19363,2013-11-23 20:31:47
19364,2013-11-23 20:39:16
19365,2013-11-23 21:05:18
19366,2013-11-23 20:44:53
19367,2013-11-23 20:50:28
19368,2013-11-23 20:53:48
19369,2013-11-23 20:54:58
19370,2013-11-23 20:58:27
19371,2013-11-23 21:03:50
19372,2013-11-23 21:02:54
19373,2013-11-23 21:07:26
19374,2013-11-23 21:09:10
19375,2013-11-23 21:25:20
19376,2013-11-23 21:26:48
19377,2013-11-23 21:28:27
19378,2013-11-23 21:32:40
19379,2013-11-23 21:33:34
19380,2013-11-23 21:36:55
19381,2013-11-23 21:40:04
19382,2013-11-23 21:40:04
19383,2013-11-23 21:43:58
19384,2013-11-23 21:52:24
19385,2013-11-23 22:05:19
19386,2013-11-23 22:16:44
19387,2013-11-23 22:26:10
19388,2013-11-23 22:28:09
19389,2013-11-23 22:36:52
19390,2013-11-23 22:36:16
19391,2013-11-23 22:37:08
19392,2013-11-23 22:39:02
19393,2013-11-23 22:38:40
19394,2013-11-23 22:59:32
19395,2013-11-23 23:02:21
19396,2013-11-23 23:06:13
19397,2013-11-23 23:14:09
19398,2013-11-23 23:16:53
19399,2013-11-23 23:17:40
19400,2013-11-23 23:19:04
19401,2013-11-23 23:23:27
19402,2013-11-23 23:27:02
19403,2013-11-23 23:36:27
19404,2013-11-23 23:44:47
19405,2013-11-23 23:54:43
19406,2013-11-24 00:03:33
19407,2013-11-24 00:05:08
19408,2013-11-24 00:09:36
19409,2013-11-24 00:18:33
19410,2013-11-24 00:25:23
19411,2013-11-24 00:31:31
19412,2013-11-24 00:47:00
19413,2013-11-24 01:04:52
19414,2013-11-24 01:15:30
19415,2013-11-24 01:05:25
19416,2013-11-24 01:06:00
19417,2013-11-24 01:06:12
19418,2013-11-24 01:20:49
19419,2013-11-24 01:26:06
19420,2013-11-24 01:21:56
19421,2013-11-24 01:19:31
19422,2013-11-24 01:23:20
19423,2013-11-24 01:26:16
19424,2013-11-24 01:34:55
19425,2013-11-24 01:35:15
19426,2013-11-24 01:37:33
19427,2013-11-24 01:44:01
19428,2013-11-24 01:44:15
19429,2013-11-24 01:46:32
19430,2013-11-24 01:49:17
19431,2013-11-24 01:53:25
19432,2013-11-24 01:56:41
19433,2013-11-24 02:10:42
